station_id,code,name,zone,latitude,longitude,zone_code,region
459,STN00459,Station 459,NE,22.5,89.0,NE,NE
460,STN00460,Station 460,NF,22.5,89.5,NF,NF
461,STN00461,Station 461,NK,22.5,90.0,NK,NK
462,STN00462,Station 462,SR,22.5,90.5,SR,SR
463,STN00463,Station 463,SCoR,22.5,91.0,SCoR,SCoR
464,STN00464,Station 464,SCR,22.5,91.5,SCR,SCR
465,STN00465,Station 465,WR,22.5,92.0,WR,WR
466,STN00466,Station 466,WCR,22.5,92.5,WCR,WCR
467,STN00467,Station 467,CC,22.5,93.0,CC,CC
468,STN00468,Station 468,ECoR,22.5,93.5,ECoR,ECoR
469,STN00469,Station 469,CR,22.5,94.0,CR,CR
470,STN00470,Station 470,KR,22.5,94.5,KR,KR
471,STN00471,Station 471,ER,22.5,95.0,ER,ER
472,STN00472,Station 472,NCR,22.5,95.5,NCR,NCR
473,STN00473,Station 473,NR,22.5,96.0,NR,NR
474,STN00474,Station 474,NE,22.5,96.5,NE,NE
475,STN00475,Station 475,NF,22.5,97.0,NF,NF
476,STN00476,Station 476,NK,22.5,97.5,NK,NK
477,STN00477,Station 477,SR,22.5,98.0,SR,SR
478,STN00478,Station 478,SCoR,22.5,98.5,SCoR,SCoR
479,STN00479,Station 479,SCR,22.5,99.0,SCR,SCR
480,STN00480,Station 480,WR,22.5,99.5,WR,WR
481,STN00481,Station 481,WCR,22.5,100.0,WCR,WCR
482,STN00482,Station 482,CC,22.5,100.5,CC,CC
483,STN00483,Station 483,ECoR,22.5,101.0,ECoR,ECoR
484,STN00484,Station 484,CR,22.5,101.5,CR,CR
485,STN00485,Station 485,KR,22.5,102.0,KR,KR
486,STN00486,Station 486,ER,22.5,102.5,ER,ER
487,STN00487,Station 487,NCR,22.5,103.0,NCR,NCR
488,STN00488,Station 488,NR,22.5,103.5,NR,NR
489,STN00489,Station 489,NE,22.5,104.0,NE,NE
490,STN00490,Station 490,NF,22.5,104.5,NF,NF
491,STN00491,Station 491,NK,22.5,105.0,NK,NK
492,STN00492,Station 492,SR,22.5,105.5,SR,SR
493,STN00493,Station 493,SCoR,22.5,106.0,SCoR,SCoR
494,STN00494,Station 494,SCR,22.5,106.5,SCR,SCR
495,STN00495,Station 495,WR,22.5,107.0,WR,WR
496,STN00496,Station 496,WCR,22.5,107.5,WCR,WCR
497,STN00497,Station 497,CC,22.5,108.0,CC,CC
498,STN00498,Station 498,ECoR,22.5,108.5,ECoR,ECoR
499,STN00499,Station 499,CR,22.5,109.0,CR,CR
500,STN00500,Station 500,KR,22.5,109.5,KR,KR
501,STN00501,Station 501,ER,22.5,110.0,ER,ER
502,STN00502,Station 502,NCR,22.5,110.5,NCR,NCR
503,STN00503,Station 503,NR,22.5,111.0,NR,NR
504,STN00504,Station 504,NE,22.5,111.5,NE,NE
505,STN00505,Station 505,NF,22.5,112.0,NF,NF
506,STN00506,Station 506,NK,22.5,112.5,NK,NK
507,STN00507,Station 507,SR,22.5,113.0,SR,SR
508,STN00508,Station 508,SCoR,22.5,113.5,SCoR,SCoR
509,STN00509,Station 509,SCR,22.5,114.0,SCR,SCR
510,STN00510,Station 510,WR,22.5,114.5,WR,WR
511,STN00511,Station 511,WCR,22.5,115.0,WCR,WCR
512,STN00512,Station 512,CC,22.5,115.5,CC,CC
513,STN00513,Station 513,ECoR,22.5,116.0,ECoR,ECoR
514,STN00514,Station 514,CR,22.5,116.5,CR,CR
515,STN00515,Station 515,SR,23.0,75.0,SR,SR
516,STN00516,Station 516,SCoR,23.0,75.5,SCoR,SCoR
517,STN00517,Station 517,SCR,23.0,76.0,SCR,SCR
518,STN00518,Station 518,WR,23.0,76.5,WR,WR
519,STN00519,Station 519,WCR,23.0,77.0,WCR,WCR
520,STN00520,Station 520,CC,23.0,77.5,CC,CC
521,STN00521,Station 521,ECoR,23.0,78.0,ECoR,ECoR
522,STN00522,Station 522,CR,23.0,78.5,CR,CR
523,STN00523,Station 523,KR,23.0,79.0,KR,KR
524,STN00524,Station 524,ER,23.0,79.5,ER,ER
525,STN00525,Station 525,NCR,23.0,80.0,NCR,NCR
526,STN00526,Station 526,NR,23.0,80.5,NR,NR
527,STN00527,Station 527,NE,23.0,81.0,NE,NE
528,STN00528,Station 528,NF,23.0,81.5,NF,NF
529,STN00529,Station 529,NK,23.0,82.0,NK,NK
530,STN00530,Station 530,SR,23.0,82.5,SR,SR
531,STN00531,Station 531,SCoR,23.0,83.0,SCoR,SCoR
532,STN00532,Station 532,SCR,23.0,83.5,SCR,SCR
533,STN00533,Station 533,WR,23.0,84.0,WR,WR
534,STN00534,Station 534,WCR,23.0,84.5,WCR,WCR
535,STN00535,Station 535,CC,23.0,85.0,CC,CC
536,STN00536,Station 536,ECoR,23.0,85.5,ECoR,ECoR
537,STN00537,Station 537,CR,23.0,86.0,CR,CR
538,STN00538,Station 538,KR,23.0,86.5,KR,KR
539,STN00539,Station 539,ER,23.0,87.0,ER,ER
540,STN00540,Station 540,NCR,23.0,87.5,NCR,NCR
541,STN00541,Station 541,NR,23.0,88.0,NR,NR
542,STN00542,Station 542,NE,23.0,88.5,NE,NE
543,STN00543,Station 543,NF,23.0,89.0,NF,NF
544,STN00544,Station 544,NK,23.0,89.5,NK,NK
545,STN00545,Station 545,SR,23.0,90.0,SR,SR
546,STN00546,Station 546,SCoR,23.0,90.5,SCoR,SCoR
547,STN00547,Station 547,SCR,23.0,91.0,SCR,SCR
548,STN00548,Station 548,WR,23.0,91.5,WR,WR
549,STN00549,Station 549,WCR,23.0,92.0,WCR,WCR
550,STN00550,Station 550,CC,23.0,92.5,CC,CC
551,STN00551,Station 551,ECoR,23.0,93.0,ECoR,ECoR
552,STN00552,Station 552,CR,23.0,93.5,CR,CR
553,STN00553,Station 553,KR,23.0,94.0,KR,KR
554,STN00554,Station 554,ER,23.0,94.5,ER,ER
555,STN00555,Station 555,NCR,23.0,95.0,NCR,NCR
556,STN00556,Station 556,NR,23.0,95.5,NR,NR
557,STN00557,Station 557,NE,23.0,96.0,NE,NE
558,STN00558,Station 558,NF,23.0,96.5,NF,NF
559,STN00559,Station 559,NK,23.0,97.0,NK,NK
560,STN00560,Station 560,SR,23.0,97.5,SR,SR
561,STN00561,Station 561,SCoR,23.0,98.0,SCoR,SCoR
562,STN00562,Station 562,SCR,23.0,98.5,SCR,SCR
563,STN00563,Station 563,WR,23.0,99.0,WR,WR
564,STN00564,Station 564,WCR,23.0,99.5,WCR,WCR
565,STN00565,Station 565,CC,23.0,100.0,CC,CC
566,STN00566,Station 566,ECoR,23.0,100.5,ECoR,ECoR
567,STN00567,Station 567,CR,23.0,101.0,CR,CR
568,STN00568,Station 568,KR,23.0,101.5,KR,KR
569,STN00569,Station 569,ER,23.0,102.0,ER,ER
570,STN00570,Station 570,NCR,23.0,102.5,NCR,NCR
571,STN00571,Station 571,NR,23.0,103.0,NR,NR
572,STN00572,Station 572,NE,23.0,103.5,NE,NE
573,STN00573,Station 573,NF,23.0,104.0,NF,NF
574,STN00574,Station 574,NK,23.0,104.5,NK,NK
575,STN00575,Station 575,SR,23.0,105.0,SR,SR
576,STN00576,Station 576,SCoR,23.0,105.5,SCoR,SCoR
577,STN00577,Station 577,SCR,23.0,106.0,SCR,SCR
578,STN00578,Station 578,WR,23.0,106.5,WR,WR
579,STN00579,Station 579,WCR,23.0,107.0,WCR,WCR
580,STN00580,Station 580,CC,23.0,107.5,CC,CC
581,STN00581,Station 581,ECoR,23.0,108.0,ECoR,ECoR
582,STN00582,Station 582,CR,23.0,108.5,CR,CR
583,STN00583,Station 583,KR,23.0,109.0,KR,KR
584,STN00584,Station 584,ER,23.0,109.5,ER,ER
585,STN00585,Station 585,NCR,23.0,110.0,NCR,NCR
586,STN00586,Station 586,NR,23.0,110.5,NR,NR
587,STN00587,Station 587,NE,23.0,111.0,NE,NE
588,STN00588,Station 588,NF,23.0,111.5,NF,NF
589,STN00589,Station 589,NK,23.0,112.0,NK,NK
590,STN00590,Station 590,SR,23.0,112.5,SR,SR
591,STN00591,Station 591,SCoR,23.0,113.0,SCoR,SCoR
592,STN00592,Station 592,SCR,23.0,113.5,SCR,SCR
593,STN00593,Station 593,WR,23.0,114.0,WR,WR
594,STN00594,Station 594,WCR,23.0,114.5,WCR,WCR
595,STN00595,Station 595,CC,23.0,115.0,CC,CC
596,STN00596,Station 596,ECoR,23.0,115.5,ECoR,ECoR
597,STN00597,Station 597,CR,23.0,116.0,CR,CR
598,STN00598,Station 598,KR,23.0,116.5,KR,KR
599,STN00599,Station 599,SCoR,23.5,75.0,SCoR,SCoR
600,STN00600,Station 600,SCR,23.5,75.5,SCR,SCR
601,STN00601,Station 601,WR,23.5,76.0,WR,WR
602,STN00602,Station 602,WCR,23.5,76.5,WCR,WCR
603,STN00603,Station 603,CC,23.5,77.0,CC,CC
604,STN00604,Station 604,ECoR,23.5,77.5,ECoR,ECoR
605,STN00605,Station 605,CR,23.5,78.0,CR,CR
606,STN00606,Station 606,KR,23.5,78.5,KR,KR
607,STN00607,Station 607,ER,23.5,79.0,ER,ER
608,STN00608,Station 608,NCR,23.5,79.5,NCR,NCR
609,STN00609,Station 609,NR,23.5,80.0,NR,NR
610,STN00610,Station 610,NE,23.5,80.5,NE,NE
611,STN00611,Station 611,NF,23.5,81.0,NF,NF
612,STN00612,Station 612,NK,23.5,81.5,NK,NK
613,STN00613,Station 613,SR,23.5,82.0,SR,SR
614,STN00614,Station 614,SCoR,23.5,82.5,SCoR,SCoR
615,STN00615,Station 615,SCR,23.5,83.0,SCR,SCR
616,STN00616,Station 616,WR,23.5,83.5,WR,WR
617,STN00617,Station 617,WCR,23.5,84.0,WCR,WCR
618,STN00618,Station 618,CC,23.5,84.5,CC,CC
619,STN00619,Station 619,ECoR,23.5,85.0,ECoR,ECoR
620,STN00620,Station 620,CR,23.5,85.5,CR,CR
621,STN00621,Station 621,KR,23.5,86.0,KR,KR
622,STN00622,Station 622,ER,23.5,86.5,ER,ER
623,STN00623,Station 623,NCR,23.5,87.0,NCR,NCR
624,STN00624,Station 624,NR,23.5,87.5,NR,NR
625,STN00625,Station 625,NE,23.5,88.0,NE,NE
626,STN00626,Station 626,NF,23.5,88.5,NF,NF
627,STN00627,Station 627,NK,23.5,89.0,NK,NK
628,STN00628,Station 628,SR,23.5,89.5,SR,SR
629,STN00629,Station 629,SCoR,23.5,90.0,SCoR,SCoR
630,STN00630,Station 630,SCR,23.5,90.5,SCR,SCR
631,STN00631,Station 631,WR,23.5,91.0,WR,WR
632,STN00632,Station 632,WCR,23.5,91.5,WCR,WCR
633,STN00633,Station 633,CC,23.5,92.0,CC,CC
634,STN00634,Station 634,ECoR,23.5,92.5,ECoR,ECoR
635,STN00635,Station 635,CR,23.5,93.0,CR,CR
636,STN00636,Station 636,KR,23.5,93.5,KR,KR
637,STN00637,Station 637,ER,23.5,94.0,ER,ER
638,STN00638,Station 638,NCR,23.5,94.5,NCR,NCR
639,STN00639,Station 639,NR,23.5,95.0,NR,NR
640,STN00640,Station 640,NE,23.5,95.5,NE,NE
641,STN00641,Station 641,NF,23.5,96.0,NF,NF
642,STN00642,Station 642,NK,23.5,96.5,NK,NK
643,STN00643,Station 643,SR,23.5,97.0,SR,SR
644,STN00644,Station 644,SCoR,23.5,97.5,SCoR,SCoR
645,STN00645,Station 645,SCR,23.5,98.0,SCR,SCR
646,STN00646,Station 646,WR,23.5,98.5,WR,WR
647,STN00647,Station 647,WCR,23.5,99.0,WCR,WCR
648,STN00648,Station 648,CC,23.5,99.5,CC,CC
649,STN00649,Station 649,ECoR,23.5,100.0,ECoR,ECoR
650,STN00650,Station 650,CR,23.5,100.5,CR,CR
651,STN00651,Station 651,KR,23.5,101.0,KR,KR
652,STN00652,Station 652,ER,23.5,101.5,ER,ER
653,STN00653,Station 653,NCR,23.5,102.0,NCR,NCR
654,STN00654,Station 654,NR,23.5,102.5,NR,NR
655,STN00655,Station 655,NE,23.5,103.0,NE,NE
656,STN00656,Station 656,NF,23.5,103.5,NF,NF
657,STN00657,Station 657,NK,23.5,104.0,NK,NK
658,STN00658,Station 658,SR,23.5,104.5,SR,SR
659,STN00659,Station 659,SCoR,23.5,105.0,SCoR,SCoR
660,STN00660,Station 660,SCR,23.5,105.5,SCR,SCR
661,STN00661,Station 661,WR,23.5,106.0,WR,WR
662,STN00662,Station 662,WCR,23.5,106.5,WCR,WCR
663,STN00663,Station 663,CC,23.5,107.0,CC,CC
664,STN00664,Station 664,ECoR,23.5,107.5,ECoR,ECoR
665,STN00665,Station 665,CR,23.5,108.0,CR,CR
666,STN00666,Station 666,KR,23.5,108.5,KR,KR
667,STN00667,Station 667,ER,23.5,109.0,ER,ER
668,STN00668,Station 668,NCR,23.5,109.5,NCR,NCR
669,STN00669,Station 669,NR,23.5,110.0,NR,NR
670,STN00670,Station 670,NE,23.5,110.5,NE,NE
671,STN00671,Station 671,NF,23.5,111.0,NF,NF
672,STN00672,Station 672,NK,23.5,111.5,NK,NK
673,STN00673,Station 673,SR,23.5,112.0,SR,SR
674,STN00674,Station 674,SCoR,23.5,112.5,SCoR,SCoR
675,STN00675,Station 675,SCR,23.5,113.0,SCR,SCR
676,STN00676,Station 676,WR,23.5,113.5,WR,WR
677,STN00677,Station 677,WCR,23.5,114.0,WCR,WCR
678,STN00678,Station 678,CC,23.5,114.5,CC,CC
679,STN00679,Station 679,ECoR,23.5,115.0,ECoR,ECoR
680,STN00680,Station 680,CR,23.5,115.5,CR,CR
681,STN00681,Station 681,KR,23.5,116.0,KR,KR
682,STN00682,Station 682,ER,23.5,116.5,ER,ER
683,STN00683,Station 683,SCR,24.0,75.0,SCR,SCR
684,STN00684,Station 684,WR,24.0,75.5,WR,WR
685,STN00685,Station 685,WCR,24.0,76.0,WCR,WCR
686,STN00686,Station 686,CC,24.0,76.5,CC,CC
687,STN00687,Station 687,ECoR,24.0,77.0,ECoR,ECoR
688,STN00688,Station 688,CR,24.0,77.5,CR,CR
689,STN00689,Station 689,KR,24.0,78.0,KR,KR
690,STN00690,Station 690,ER,24.0,78.5,ER,ER
691,STN00691,Station 691,NCR,24.0,79.0,NCR,NCR
692,STN00692,Station 692,NR,24.0,79.5,NR,NR
693,STN00693,Station 693,NE,24.0,80.0,NE,NE
694,STN00694,Station 694,NF,24.0,80.5,NF,NF
695,STN00695,Station 695,NK,24.0,81.0,NK,NK
696,STN00696,Station 696,SR,24.0,81.5,SR,SR
697,STN00697,Station 697,SCoR,24.0,82.0,SCoR,SCoR
698,STN00698,Station 698,SCR,24.0,82.5,SCR,SCR
699,STN00699,Station 699,WR,24.0,83.0,WR,WR
700,STN00700,Station 700,WCR,24.0,83.5,WCR,WCR
701,STN00701,Station 701,CC,24.0,84.0,CC,CC
702,STN00702,Station 702,ECoR,24.0,84.5,ECoR,ECoR
703,STN00703,Station 703,CR,24.0,85.0,CR,CR
704,STN00704,Station 704,KR,24.0,85.5,KR,KR
705,STN00705,Station 705,ER,24.0,86.0,ER,ER
706,STN00706,Station 706,NCR,24.0,86.5,NCR,NCR
707,STN00707,Station 707,NR,24.0,87.0,NR,NR
708,STN00708,Station 708,NE,24.0,87.5,NE,NE
709,STN00709,Station 709,NF,24.0,88.0,NF,NF
710,STN00710,Station 710,NK,24.0,88.5,NK,NK
711,STN00711,Station 711,SR,24.0,89.0,SR,SR
712,STN00712,Station 712,SCoR,24.0,89.5,SCoR,SCoR
713,STN00713,Station 713,SCR,24.0,90.0,SCR,SCR
714,STN00714,Station 714,WR,24.0,90.5,WR,WR
715,STN00715,Station 715,WCR,24.0,91.0,WCR,WCR
716,STN00716,Station 716,CC,24.0,91.5,CC,CC
717,STN00717,Station 717,ECoR,24.0,92.0,ECoR,ECoR
718,STN00718,Station 718,CR,24.0,92.5,CR,CR
719,STN00719,Station 719,KR,24.0,93.0,KR,KR
720,STN00720,Station 720,ER,24.0,93.5,ER,ER
721,STN00721,Station 721,NCR,24.0,94.0,NCR,NCR
722,STN00722,Station 722,NR,24.0,94.5,NR,NR
723,STN00723,Station 723,NE,24.0,95.0,NE,NE
724,STN00724,Station 724,NF,24.0,95.5,NF,NF
725,STN00725,Station 725,NK,24.0,96.0,NK,NK
726,STN00726,Station 726,SR,24.0,96.5,SR,SR
727,STN00727,Station 727,SCoR,24.0,97.0,SCoR,SCoR
728,STN00728,Station 728,SCR,24.0,97.5,SCR,SCR
729,STN00729,Station 729,WR,24.0,98.0,WR,WR
730,STN00730,Station 730,WCR,24.0,98.5,WCR,WCR
731,STN00731,Station 731,CC,24.0,99.0,CC,CC
732,STN00732,Station 732,ECoR,24.0,99.5,ECoR,ECoR
733,STN00733,Station 733,CR,24.0,100.0,CR,CR
734,STN00734,Station 734,KR,24.0,100.5,KR,KR
735,STN00735,Station 735,ER,24.0,101.0,ER,ER
736,STN00736,Station 736,NCR,24.0,101.5,NCR,NCR
737,STN00737,Station 737,NR,24.0,102.0,NR,NR
738,STN00738,Station 738,NE,24.0,102.5,NE,NE
739,STN00739,Station 739,NF,24.0,103.0,NF,NF
740,STN00740,Station 740,NK,24.0,103.5,NK,NK
741,STN00741,Station 741,SR,24.0,104.0,SR,SR
742,STN00742,Station 742,SCoR,24.0,104.5,SCoR,SCoR
743,STN00743,Station 743,SCR,24.0,105.0,SCR,SCR
744,STN00744,Station 744,WR,24.0,105.5,WR,WR
745,STN00745,Station 745,WCR,24.0,106.0,WCR,WCR
746,STN00746,Station 746,CC,24.0,106.5,CC,CC
747,STN00747,Station 747,ECoR,24.0,107.0,ECoR,ECoR
748,STN00748,Station 748,CR,24.0,107.5,CR,CR
749,STN00749,Station 749,KR,24.0,108.0,KR,KR
750,STN00750,Station 750,ER,24.0,108.5,ER,ER
751,STN00751,Station 751,NCR,24.0,109.0,NCR,NCR
752,STN00752,Station 752,NR,24.0,109.5,NR,NR
753,STN00753,Station 753,NE,24.0,110.0,NE,NE
754,STN00754,Station 754,NF,24.0,110.5,NF,NF
755,STN00755,Station 755,NK,24.0,111.0,NK,NK
756,STN00756,Station 756,SR,24.0,111.5,SR,SR
757,STN00757,Station 757,SCoR,24.0,112.0,SCoR,SCoR
758,STN00758,Station 758,SCR,24.0,112.5,SCR,SCR
759,STN00759,Station 759,WR,24.0,113.0,WR,WR
760,STN00760,Station 760,WCR,24.0,113.5,WCR,WCR
761,STN00761,Station 761,CC,24.0,114.0,CC,CC
762,STN00762,Station 762,ECoR,24.0,114.5,ECoR,ECoR
763,STN00763,Station 763,CR,24.0,115.0,CR,CR
764,STN00764,Station 764,KR,24.0,115.5,KR,KR
765,STN00765,Station 765,ER,24.0,116.0,ER,ER
766,STN00766,Station 766,NCR,24.0,116.5,NCR,NCR
767,STN00767,Station 767,WR,24.5,75.0,WR,WR
768,STN00768,Station 768,WCR,24.5,75.5,WCR,WCR
769,STN00769,Station 769,CC,24.5,76.0,CC,CC
770,STN00770,Station 770,ECoR,24.5,76.5,ECoR,ECoR
771,STN00771,Station 771,CR,24.5,77.0,CR,CR
772,STN00772,Station 772,KR,24.5,77.5,KR,KR
773,STN00773,Station 773,ER,24.5,78.0,ER,ER
774,STN00774,Station 774,NCR,24.5,78.5,NCR,NCR
775,STN00775,Station 775,NR,24.5,79.0,NR,NR
776,STN00776,Station 776,NE,24.5,79.5,NE,NE
777,STN00777,Station 777,NF,24.5,80.0,NF,NF
778,STN00778,Station 778,NK,24.5,80.5,NK,NK
779,STN00779,Station 779,SR,24.5,81.0,SR,SR
780,STN00780,Station 780,SCoR,24.5,81.5,SCoR,SCoR
781,STN00781,Station 781,SCR,24.5,82.0,SCR,SCR
782,STN00782,Station 782,WR,24.5,82.5,WR,WR
783,STN00783,Station 783,WCR,24.5,83.0,WCR,WCR
784,STN00784,Station 784,CC,24.5,83.5,CC,CC
785,STN00785,Station 785,ECoR,24.5,84.0,ECoR,ECoR
786,STN00786,Station 786,CR,24.5,84.5,CR,CR
787,STN00787,Station 787,KR,24.5,85.0,KR,KR
788,STN00788,Station 788,ER,24.5,85.5,ER,ER
789,STN00789,Station 789,NCR,24.5,86.0,NCR,NCR
790,STN00790,Station 790,NR,24.5,86.5,NR,NR
791,STN00791,Station 791,NE,24.5,87.0,NE,NE
792,STN00792,Station 792,NF,24.5,87.5,NF,NF
793,STN00793,Station 793,NK,24.5,88.0,NK,NK
794,STN00794,Station 794,SR,24.5,88.5,SR,SR
795,STN00795,Station 795,SCoR,24.5,89.0,SCoR,SCoR
796,STN00796,Station 796,SCR,24.5,89.5,SCR,SCR
797,STN00797,Station 797,WR,24.5,90.0,WR,WR
798,STN00798,Station 798,WCR,24.5,90.5,WCR,WCR
799,STN00799,Station 799,CC,24.5,91.0,CC,CC
800,STN00800,Station 800,ECoR,24.5,91.5,ECoR,ECoR
801,STN00801,Station 801,CR,24.5,92.0,CR,CR
802,STN00802,Station 802,KR,24.5,92.5,KR,KR
803,STN00803,Station 803,ER,24.5,93.0,ER,ER
804,STN00804,Station 804,NCR,24.5,93.5,NCR,NCR
805,STN00805,Station 805,NR,24.5,94.0,NR,NR
806,STN00806,Station 806,NE,24.5,94.5,NE,NE
807,STN00807,Station 807,NF,24.5,95.0,NF,NF
808,STN00808,Station 808,NK,24.5,95.5,NK,NK
809,STN00809,Station 809,SR,24.5,96.0,SR,SR
810,STN00810,Station 810,SCoR,24.5,96.5,SCoR,SCoR
811,STN00811,Station 811,SCR,24.5,97.0,SCR,SCR
812,STN00812,Station 812,WR,24.5,97.5,WR,WR
813,STN00813,Station 813,WCR,24.5,98.0,WCR,WCR
814,STN00814,Station 814,CC,24.5,98.5,CC,CC
815,STN00815,Station 815,ECoR,24.5,99.0,ECoR,ECoR
816,STN00816,Station 816,CR,24.5,99.5,CR,CR
817,STN00817,Station 817,KR,24.5,100.0,KR,KR
818,STN00818,Station 818,ER,24.5,100.5,ER,ER
819,STN00819,Station 819,NCR,24.5,101.0,NCR,NCR
820,STN00820,Station 820,NR,24.5,101.5,NR,NR
821,STN00821,Station 821,NE,24.5,102.0,NE,NE
822,STN00822,Station 822,NF,24.5,102.5,NF,NF
823,STN00823,Station 823,NK,24.5,103.0,NK,NK
824,STN00824,Station 824,SR,24.5,103.5,SR,SR
825,STN00825,Station 825,SCoR,24.5,104.0,SCoR,SCoR
826,STN00826,Station 826,SCR,24.5,104.5,SCR,SCR
827,STN00827,Station 827,WR,24.5,105.0,WR,WR
828,STN00828,Station 828,WCR,24.5,105.5,WCR,WCR
829,STN00829,Station 829,CC,24.5,106.0,CC,CC
830,STN00830,Station 830,ECoR,24.5,106.5,ECoR,ECoR
831,STN00831,Station 831,CR,24.5,107.0,CR,CR
832,STN00832,Station 832,KR,24.5,107.5,KR,KR
833,STN00833,Station 833,ER,24.5,108.0,ER,ER
834,STN00834,Station 834,NCR,24.5,108.5,NCR,NCR
835,STN00835,Station 835,NR,24.5,109.0,NR,NR
836,STN00836,Station 836,NE,24.5,109.5,NE,NE
837,STN00837,Station 837,NF,24.5,110.0,NF,NF
838,STN00838,Station 838,NK,24.5,110.5,NK,NK
839,STN00839,Station 839,SR,24.5,111.0,SR,SR
840,STN00840,Station 840,SCoR,24.5,111.5,SCoR,SCoR
841,STN00841,Station 841,SCR,24.5,112.0,SCR,SCR
842,STN00842,Station 842,WR,24.5,112.5,WR,WR
843,STN00843,Station 843,WCR,24.5,113.0,WCR,WCR
844,STN00844,Station 844,CC,24.5,113.5,CC,CC
845,STN00845,Station 845,ECoR,24.5,114.0,ECoR,ECoR
846,STN00846,Station 846,CR,24.5,114.5,CR,CR
847,STN00847,Station 847,KR,24.5,115.0,KR,KR
848,STN00848,Station 848,ER,24.5,115.5,ER,ER
849,STN00849,Station 849,NCR,24.5,116.0,NCR,NCR
850,STN00850,Station 850,NR,24.5,116.5,NR,NR
851,STN00851,Station 851,WCR,25.0,75.0,WCR,WCR
852,STN00852,Station 852,CC,25.0,75.5,CC,CC
853,STN00853,Station 853,ECoR,25.0,76.0,ECoR,ECoR
854,STN00854,Station 854,CR,25.0,76.5,CR,CR
855,STN00855,Station 855,KR,25.0,77.0,KR,KR
856,STN00856,Station 856,ER,25.0,77.5,ER,ER
857,STN00857,Station 857,NCR,25.0,78.0,NCR,NCR
858,STN00858,Station 858,NR,25.0,78.5,NR,NR
859,STN00859,Station 859,NE,25.0,79.0,NE,NE
860,STN00860,Station 860,NF,25.0,79.5,NF,NF
861,STN00861,Station 861,NK,25.0,80.0,NK,NK
862,STN00862,Station 862,SR,25.0,80.5,SR,SR
863,STN00863,Station 863,SCoR,25.0,81.0,SCoR,SCoR
864,STN00864,Station 864,SCR,25.0,81.5,SCR,SCR
865,STN00865,Station 865,WR,25.0,82.0,WR,WR
866,STN00866,Station 866,WCR,25.0,82.5,WCR,WCR
867,STN00867,Station 867,CC,25.0,83.0,CC,CC
868,STN00868,Station 868,ECoR,25.0,83.5,ECoR,ECoR
869,STN00869,Station 869,CR,25.0,84.0,CR,CR
870,STN00870,Station 870,KR,25.0,84.5,KR,KR
871,STN00871,Station 871,ER,25.0,85.0,ER,ER
872,STN00872,Station 872,NCR,25.0,85.5,NCR,NCR
873,STN00873,Station 873,NR,25.0,86.0,NR,NR
874,STN00874,Station 874,NE,25.0,86.5,NE,NE
875,STN00875,Station 875,NF,25.0,87.0,NF,NF
876,STN00876,Station 876,NK,25.0,87.5,NK,NK
877,STN00877,Station 877,SR,25.0,88.0,SR,SR
878,STN00878,Station 878,SCoR,25.0,88.5,SCoR,SCoR
879,STN00879,Station 879,SCR,25.0,89.0,SCR,SCR
880,STN00880,Station 880,WR,25.0,89.5,WR,WR
881,STN00881,Station 881,WCR,25.0,90.0,WCR,WCR
882,STN00882,Station 882,CC,25.0,90.5,CC,CC
883,STN00883,Station 883,ECoR,25.0,91.0,ECoR,ECoR
884,STN00884,Station 884,CR,25.0,91.5,CR,CR
885,STN00885,Station 885,KR,25.0,92.0,KR,KR
886,STN00886,Station 886,ER,25.0,92.5,ER,ER
887,STN00887,Station 887,NCR,25.0,93.0,NCR,NCR
888,STN00888,Station 888,NR,25.0,93.5,NR,NR
889,STN00889,Station 889,NE,25.0,94.0,NE,NE
890,STN00890,Station 890,NF,25.0,94.5,NF,NF
891,STN00891,Station 891,NK,25.0,95.0,NK,NK
892,STN00892,Station 892,SR,25.0,95.5,SR,SR
893,STN00893,Station 893,SCoR,25.0,96.0,SCoR,SCoR
894,STN00894,Station 894,SCR,25.0,96.5,SCR,SCR
895,STN00895,Station 895,WR,25.0,97.0,WR,WR
896,STN00896,Station 896,WCR,25.0,97.5,WCR,WCR
897,STN00897,Station 897,CC,25.0,98.0,CC,CC
898,STN00898,Station 898,ECoR,25.0,98.5,ECoR,ECoR
899,STN00899,Station 899,CR,25.0,99.0,CR,CR
900,STN00900,Station 900,KR,25.0,99.5,KR,KR
901,STN00901,Station 901,ER,25.0,100.0,ER,ER
902,STN00902,Station 902,NCR,25.0,100.5,NCR,NCR
903,STN00903,Station 903,NR,25.0,101.0,NR,NR
904,STN00904,Station 904,NE,25.0,101.5,NE,NE
905,STN00905,Station 905,NF,25.0,102.0,NF,NF
906,STN00906,Station 906,NK,25.0,102.5,NK,NK
907,STN00907,Station 907,SR,25.0,103.0,SR,SR
908,STN00908,Station 908,SCoR,25.0,103.5,SCoR,SCoR
909,STN00909,Station 909,SCR,25.0,104.0,SCR,SCR
910,STN00910,Station 910,WR,25.0,104.5,WR,WR
911,STN00911,Station 911,WCR,25.0,105.0,WCR,WCR
912,STN00912,Station 912,CC,25.0,105.5,CC,CC
913,STN00913,Station 913,ECoR,25.0,106.0,ECoR,ECoR
914,STN00914,Station 914,CR,25.0,106.5,CR,CR
915,STN00915,Station 915,KR,25.0,107.0,KR,KR
916,STN00916,Station 916,ER,25.0,107.5,ER,ER
917,STN00917,Station 917,NCR,25.0,108.0,NCR,NCR
